transaction_id,customer_id,transaction_date,product_id,quantity,unit_price,total_amount
T0395,C011,2024-12-17,P003,3,45,135
T0395,C011,2024-12-17,P001,3,62,186
T0395,C011,2024-12-17,P011,2,48,96
T0395,C011,2024-12-17,P002,2,32,64
T0396,C042,2025-02-28,P050,2,78,156
T0396,C042,2025-02-28,P049,3,120,360
T0396,C042,2025-02-28,P037,2,35,70
T0396,C042,2025-02-28,P039,2,30,60
T0396,C042,2025-02-28,P019,3,78,234
T0396,C042,2025-02-28,P020,3,65,195
T0396,C042,2025-02-28,P041,2,85,170
T0396,C042,2025-02-28,P040,1,55,55
T0396,C042,2025-02-28,P008,2,138,276
T0396,C042,2025-02-28,P043,1,35,35
T0397,C010,2024-06-26,P005,1,55,55
T0397,C010,2024-06-26,P045,1,65,65
T0397,C010,2024-06-26,P048,1,220,220
T0397,C010,2024-06-26,P047,1,180,180
T0397,C010,2024-06-26,P003,2,45,90
T0397,C010,2024-06-26,P037,1,35,35
T0397,C010,2024-06-26,P001,2,62,124
T0397,C010,2024-06-26,P038,2,42,84
T0397,C010,2024-06-26,P014,2,58,116
T0397,C010,2024-06-26,P046,2,88,176
T0397,C010,2024-06-26,P016,2,52,104
T0398,C030,2024-06-17,P050,1,78,78
T0398,C030,2024-06-17,P035,3,180,540
T0398,C030,2024-06-17,P034,2,120,240
T0398,C030,2024-06-17,P001,1,62,62
T0398,C030,2024-06-17,P036,1,95,95
T0398,C030,2024-06-17,P011,2,48,96
T0398,C030,2024-06-17,P002,2,32,64
T0398,C030,2024-06-17,P026,1,42,42
T0399,C008,2024-10-06,P035,1,180,180
T0399,C008,2024-10-06,P034,1,120,120
T0399,C008,2024-10-06,P022,2,120,240
T0399,C008,2024-10-06,P013,3,150,450
T0399,C008,2024-10-06,P021,1,130,130
T0399,C008,2024-10-06,P018,3,95,285
T0400,C043,2024-09-15,P047,1,180,180
T0400,C043,2024-09-15,P048,3,220,660
T0400,C043,2024-09-15,P045,3,65,195
T0400,C043,2024-09-15,P037,1,35,35
T0400,C043,2024-09-15,P039,3,30,90
T0400,C043,2024-09-15,P019,3,78,234
T0400,C043,2024-09-15,P020,3,65,195
T0400,C043,2024-09-15,P040,1,55,55
T0400,C043,2024-09-15,P046,2,88,176
T0401,C031,2024-10-31,P021,1,130,130
T0401,C031,2024-10-31,P018,3,95,285
T0401,C031,2024-10-31,P020,2,65,130
T0401,C031,2024-10-31,P008,2,138,276
T0402,C001,2024-08-25,P027,3,38,114
T0402,C001,2024-08-25,P032,2,25,50
T0402,C001,2024-08-25,P037,3,35,105
T0402,C001,2024-08-25,P039,3,30,90
T0402,C001,2024-08-25,P019,1,78,78
T0402,C001,2024-08-25,P020,2,65,130
T0402,C001,2024-08-25,P038,1,42,42
T0402,C001,2024-08-25,P040,1,55,55
T0402,C001,2024-08-25,P026,1,42,42
T0403,C032,2024-07-17,P050,1,78,78
T0403,C032,2024-07-17,P024,2,30,60
T0403,C032,2024-07-17,P028,3,25,75
T0403,C032,2024-07-17,P049,1,120,120
T0403,C032,2024-07-17,P029,3,28,84
T0403,C032,2024-07-17,P030,3,40,120
T0403,C032,2024-07-17,P041,1,85,85
T0403,C032,2024-07-17,P043,1,35,35
T0404,C032,2024-09-28,P050,2,78,156
T0404,C032,2024-09-28,P044,3,95,285
T0404,C032,2024-09-28,P049,1,120,120
T0404,C032,2024-09-28,P042,1,145,145
T0404,C032,2024-09-28,P041,3,85,255
T0404,C032,2024-09-28,P043,2,35,70
T0405,C023,2024-08-08,P024,2,30,60
T0405,C023,2024-08-08,P028,3,25,75
T0405,C023,2024-08-08,P037,3,35,105
T0405,C023,2024-08-08,P019,2,78,156
T0405,C023,2024-08-08,P018,1,95,95
T0405,C023,2024-08-08,P030,3,40,120
T0405,C023,2024-08-08,P038,1,42,42
T0405,C023,2024-08-08,P016,3,52,156
T0406,C023,2024-11-13,P024,1,30,30
T0406,C023,2024-11-13,P028,1,25,25
T0406,C023,2024-11-13,P001,3,62,186
T0406,C023,2024-11-13,P036,1,95,95
T0406,C023,2024-11-13,P029,2,28,56
T0406,C023,2024-11-13,P030,2,40,80
T0406,C023,2024-11-13,P026,2,42,84
T0407,C035,2024-12-05,P005,1,55,55
T0407,C035,2024-12-05,P024,1,30,30
T0407,C035,2024-12-05,P003,3,45,135
T0407,C035,2024-12-05,P001,2,62,124
T0407,C035,2024-12-05,P032,3,25,75
T0407,C035,2024-12-05,P026,1,42,42
T0408,C021,2024-07-03,P044,3,95,285
T0408,C021,2024-07-03,P047,1,180,180
T0408,C021,2024-07-03,P045,3,65,195
T0408,C021,2024-07-03,P048,2,220,440
T0408,C021,2024-07-03,P010,2,85,170
T0408,C021,2024-07-03,P011,2,48,96
T0408,C021,2024-07-03,P041,3,85,255
T0408,C021,2024-07-03,P002,2,32,64
T0408,C021,2024-07-03,P046,1,88,88
T0408,C021,2024-07-03,P043,1,35,35
T0409,C034,2024-07-05,P041,1,85,85
T0409,C034,2024-07-05,P013,2,150,300
T0409,C034,2024-07-05,P044,1,95,95
T0409,C034,2024-07-05,P043,1,35,35
T0410,C003,2025-03-20,P044,2,95,190
T0410,C003,2025-03-20,P047,1,180,180
T0410,C003,2025-03-20,P045,2,65,130
T0410,C003,2025-03-20,P025,1,28,28
T0410,C003,2025-03-20,P031,3,38,114
T0410,C003,2025-03-20,P029,3,28,84
T0410,C003,2025-03-20,P041,1,85,85
T0410,C003,2025-03-20,P046,1,88,88
T0410,C003,2025-03-20,P043,1,35,35
T0411,C042,2025-02-07,P024,2,30,60
T0411,C042,2025-02-07,P028,3,25,75
T0411,C042,2025-02-07,P030,3,40,120
T0412,C027,2024-12-06,P007,2,72,144
T0412,C027,2024-12-06,P028,1,25,25
T0412,C027,2024-12-06,P025,1,28,28
T0412,C027,2024-12-06,P003,3,45,135
T0412,C027,2024-12-06,P001,1,62,62
T0412,C027,2024-12-06,P031,1,38,38
T0412,C027,2024-12-06,P029,3,28,84
T0412,C027,2024-12-06,P030,1,40,40
T0413,C035,2024-12-15,P002,3,32,96
T0413,C035,2024-12-15,P011,3,48,144
T0413,C035,2024-12-15,P010,1,85,85
T0414,C036,2025-03-13,P035,3,180,540
T0414,C036,2025-03-13,P036,2,95,190
T0414,C036,2025-03-13,P034,3,120,360
T0414,C036,2025-03-13,P013,3,150,450
T0415,C028,2024-07-24,P041,3,85,255
T0415,C028,2024-07-24,P044,2,95,190
T0415,C028,2024-07-24,P042,3,145,435
T0416,C011,2025-03-01,P022,2,120,240
T0416,C011,2025-03-01,P019,2,78,156
T0416,C011,2025-03-01,P021,2,130,260
T0416,C011,2025-03-01,P018,3,95,285
T0416,C011,2025-03-01,P020,2,65,130
T0417,C047,2024-11-13,P007,3,72,216
T0417,C047,2024-11-13,P005,2,55,110
T0417,C047,2024-11-13,P024,2,30,60
T0417,C047,2024-11-13,P025,2,28,56
T0417,C047,2024-11-13,P017,2,20,40
T0417,C047,2024-11-13,P003,2,45,90
T0417,C047,2024-11-13,P001,1,62,62
T0417,C047,2024-11-13,P031,3,38,114
T0417,C047,2024-11-13,P015,1,45,45
T0417,C047,2024-11-13,P030,2,40,80
T0417,C047,2024-11-13,P014,3,58,174
T0417,C047,2024-11-13,P016,1,52,52
T0418,C034,2024-08-09,P050,3,78,234
T0418,C034,2024-08-09,P005,2,55,110
T0418,C034,2024-08-09,P049,3,120,360
T0418,C034,2024-08-09,P003,3,45,135
T0418,C034,2024-08-09,P001,3,62,186
T0418,C034,2024-08-09,P041,3,85,255
T0418,C034,2024-08-09,P002,3,32,96
T0418,C034,2024-08-09,P043,1,35,35
T0419,C007,2024-06-20,P005,3,55,165
T0419,C007,2024-06-20,P001,1,62,62
T0419,C007,2024-06-20,P021,1,130,130
T0419,C007,2024-06-20,P018,2,95,190
T0419,C007,2024-06-20,P020,2,65,130
T0419,C007,2024-06-20,P009,1,110,110
T0420,C037,2024-12-22,P035,1,180,180
T0420,C037,2024-12-22,P034,2,120,240
T0420,C037,2024-12-22,P045,3,65,195
T0420,C037,2024-12-22,P037,3,35,105
T0420,C037,2024-12-22,P019,3,78,234
T0420,C037,2024-12-22,P036,1,95,95
T0420,C037,2024-12-22,P018,3,95,285
T0420,C037,2024-12-22,P038,3,42,126
T0420,C037,2024-12-22,P046,2,88,176
T0420,C037,2024-12-22,P016,1,52,52
T0421,C047,2025-03-23,P007,2,72,144
T0421,C047,2025-03-23,P003,2,45,90
T0421,C047,2025-03-23,P001,2,62,124
T0421,C047,2025-03-23,P011,1,48,48
T0421,C047,2025-03-23,P002,1,32,32
T0422,C048,2024-06-06,P035,3,180,540
T0422,C048,2024-06-06,P034,3,120,360
T0422,C048,2024-06-06,P017,1,20,20
T0422,C048,2024-06-06,P013,1,150,150
T0422,C048,2024-06-06,P015,1,45,45
T0422,C048,2024-06-06,P019,3,78,234
T0422,C048,2024-06-06,P021,3,130,390
T0422,C048,2024-06-06,P018,2,95,190
T0422,C048,2024-06-06,P014,2,58,116
T0422,C048,2024-06-06,P016,3,52,156
T0423,C037,2025-02-14,P007,2,72,144
T0423,C037,2025-02-14,P005,1,55,55
T0423,C037,2025-02-14,P010,2,85,170
T0423,C037,2025-02-14,P003,3,45,135
T0423,C037,2025-02-14,P009,3,110,330
T0424,C004,2025-03-08,P037,3,35,105
T0424,C004,2025-03-08,P039,1,30,30
T0424,C004,2025-03-08,P019,1,78,78
T0424,C004,2025-03-08,P020,2,65,130
T0424,C004,2025-03-08,P038,3,42,126
T0424,C004,2025-03-08,P040,1,55,55
T0424,C004,2025-03-08,P014,2,58,116
T0424,C004,2025-03-08,P016,2,52,104
T0425,C042,2025-03-20,P032,3,25,75
T0425,C042,2025-03-20,P026,1,42,42
T0425,C042,2025-03-20,P027,1,38,38
T0426,C005,2024-10-15,P024,2,30,60
T0426,C005,2024-10-15,P028,1,25,25
T0426,C005,2024-10-15,P019,2,78,156
T0426,C005,2024-10-15,P021,2,130,260
T0426,C005,2024-10-15,P018,3,95,285
T0426,C005,2024-10-15,P029,3,28,84
T0426,C005,2024-10-15,P030,1,40,40
T0427,C050,2024-11-04,P041,2,85,170
T0427,C050,2024-11-04,P049,3,120,360
T0427,C050,2024-11-04,P050,1,78,78
T0427,C050,2024-11-04,P043,2,35,70
T0428,C003,2024-09-28,P047,3,180,540
T0428,C003,2024-09-28,P048,1,220,220
T0428,C003,2024-09-28,P013,1,150,150
T0428,C003,2024-09-28,P008,3,138,414
T0429,C010,2024-10-26,P021,2,130,260
T0429,C010,2024-10-26,P018,2,95,190
T0429,C010,2024-10-26,P020,2,65,130
T0430,C002,2024-11-17,P031,3,38,114
T0430,C002,2024-11-17,P035,3,180,540
T0430,C002,2024-11-17,P036,1,95,95
T0430,C002,2024-11-17,P034,3,120,360
T0431,C045,2024-06-10,P047,2,180,360
T0431,C045,2024-06-10,P045,1,65,65
T0431,C045,2024-06-10,P027,3,38,114
T0431,C045,2024-06-10,P004,3,38,114
T0431,C045,2024-06-10,P032,2,25,50
T0431,C045,2024-06-10,P026,1,42,42
T0431,C045,2024-06-10,P046,2,88,176
T0432,C042,2024-06-05,P007,2,72,144
T0432,C042,2024-06-05,P037,3,35,105
T0432,C042,2024-06-05,P039,2,30,60
T0432,C042,2024-06-05,P002,1,32,32
T0432,C042,2024-06-05,P019,2,78,156
T0432,C042,2024-06-05,P020,3,65,195
T0432,C042,2024-06-05,P040,3,55,165
T0433,C007,2024-11-09,P024,1,30,30
T0433,C007,2024-11-09,P025,1,28,28
T0433,C007,2024-11-09,P001,1,62,62
T0433,C007,2024-11-09,P031,3,38,114
T0433,C007,2024-11-09,P036,2,95,190
T0433,C007,2024-11-09,P030,2,40,80
T0433,C007,2024-11-09,P026,2,42,84
T0433,C007,2024-11-09,P046,2,88,176
T0434,C048,2024-08-20,P021,3,130,390
T0434,C048,2024-08-20,P018,2,95,190
T0434,C048,2024-08-20,P020,1,65,65
T0435,C033,2024-10-20,P032,1,25,25
T0435,C033,2024-10-20,P024,3,30,90
T0435,C033,2024-10-20,P026,2,42,84
T0436,C015,2024-08-17,P044,3,95,285
T0436,C015,2024-08-17,P047,3,180,540
T0436,C015,2024-08-17,P045,3,65,195
T0436,C015,2024-08-17,P034,1,120,120
T0436,C015,2024-08-17,P037,2,35,70
T0436,C015,2024-08-17,P019,1,78,78
T0436,C015,2024-08-17,P018,3,95,285
T0436,C015,2024-08-17,P038,1,42,42
T0436,C015,2024-08-17,P046,2,88,176
T0436,C015,2024-08-17,P016,2,52,104
T0437,C039,2024-11-16,P007,2,72,144
T0437,C039,2024-11-16,P024,3,30,90
T0437,C039,2024-11-16,P025,3,28,84
T0437,C039,2024-11-16,P005,3,55,165
T0437,C039,2024-11-16,P003,1,45,45
T0437,C039,2024-11-16,P031,2,38,76
T0437,C039,2024-11-16,P030,1,40,40
T0437,C039,2024-11-16,P009,3,110,330
T0438,C037,2024-08-20,P007,1,72,72
T0438,C037,2024-08-20,P024,2,30,60
T0438,C037,2024-08-20,P025,1,28,28
T0438,C037,2024-08-20,P003,3,45,135
T0438,C037,2024-08-20,P001,1,62,62
T0438,C037,2024-08-20,P031,2,38,76
T0438,C037,2024-08-20,P030,2,40,80
T0439,C027,2024-11-03,P044,3,95,285
T0439,C027,2024-11-03,P035,2,180,360
T0439,C027,2024-11-03,P034,1,120,120
T0439,C027,2024-11-03,P036,1,95,95
T0439,C027,2024-11-03,P041,1,85,85
T0439,C027,2024-11-03,P043,1,35,35
T0440,C012,2024-06-14,P028,1,25,25
T0440,C012,2024-06-14,P029,3,28,84
T0440,C012,2024-06-14,P030,1,40,40
T0441,C023,2024-07-11,P050,3,78,234
T0441,C023,2024-07-11,P035,2,180,360
T0441,C023,2024-07-11,P005,1,55,55
T0441,C023,2024-07-11,P034,2,120,240
T0441,C023,2024-07-11,P049,2,120,240
T0441,C023,2024-07-11,P001,2,62,124
T0441,C023,2024-07-11,P013,1,150,150
T0441,C023,2024-07-11,P009,1,110,110
T0441,C023,2024-07-11,P043,1,35,35
T0442,C015,2024-06-17,P035,3,180,540
T0442,C015,2024-06-17,P005,1,55,55
T0442,C015,2024-06-17,P034,1,120,120
T0442,C015,2024-06-17,P048,1,220,220
T0442,C015,2024-06-17,P003,1,45,45
T0442,C015,2024-06-17,P001,2,62,124
T0442,C015,2024-06-17,P013,3,150,450
T0442,C015,2024-06-17,P015,2,45,90
T0443,C045,2024-11-14,P037,3,35,105
T0443,C045,2024-11-14,P039,3,30,90
T0443,C045,2024-11-14,P001,2,62,124
T0443,C045,2024-11-14,P036,3,95,285
T0443,C045,2024-11-14,P021,2,130,260
T0443,C045,2024-11-14,P018,2,95,190
T0443,C045,2024-11-14,P038,3,42,126
T0443,C045,2024-11-14,P040,3,55,165
T0443,C045,2024-11-14,P026,3,42,126
T0444,C039,2025-03-02,P024,3,30,90
T0444,C039,2025-03-02,P048,3,220,660
T0444,C039,2025-03-02,P005,2,55,110
T0444,C039,2025-03-02,P047,3,180,540
T0444,C039,2025-03-02,P003,1,45,45
T0444,C039,2025-03-02,P001,3,62,186
T0444,C039,2025-03-02,P013,2,150,300
T0444,C039,2025-03-02,P032,3,25,75
T0444,C039,2025-03-02,P026,3,42,126
T0444,C039,2025-03-02,P016,1,52,52
T0445,C013,2024-10-28,P037,2,35,70
T0445,C013,2024-10-28,P039,1,30,30
T0445,C013,2024-10-28,P019,2,78,156
T0445,C013,2024-10-28,P021,2,130,260
T0445,C013,2024-10-28,P018,3,95,285
T0445,C013,2024-10-28,P020,1,65,65
T0445,C013,2024-10-28,P040,3,55,165
T0446,C034,2024-08-12,P044,1,95,95
T0446,C034,2024-08-12,P022,1,120,120
T0446,C034,2024-08-12,P021,3,130,390
T0446,C034,2024-08-12,P018,3,95,285
T0446,C034,2024-08-12,P041,3,85,255
T0446,C034,2024-08-12,P043,1,35,35
T0447,C026,2024-12-29,P001,3,62,186
T0447,C026,2024-12-29,P022,1,120,120
T0447,C026,2024-12-29,P013,2,150,300
T0447,C026,2024-12-29,P021,1,130,130
T0447,C026,2024-12-29,P018,2,95,190
T0447,C026,2024-12-29,P011,2,48,96
T0448,C045,2024-08-23,P035,1,180,180
T0448,C045,2024-08-23,P047,3,180,540
T0448,C045,2024-08-23,P034,3,120,360
T0448,C045,2024-08-23,P048,2,220,440
T0448,C045,2024-08-23,P001,3,62,186
T0448,C045,2024-08-23,P013,3,150,450
T0448,C045,2024-08-23,P036,3,95,285
T0448,C045,2024-08-23,P011,1,48,48
T0448,C045,2024-08-23,P002,2,32,64
T0449,C036,2024-12-12,P035,3,180,540
T0449,C036,2024-12-12,P034,3,120,360
T0449,C036,2024-12-12,P013,1,150,150
T0450,C011,2024-08-14,P035,2,180,360
T0450,C011,2024-08-14,P047,2,180,360
T0450,C011,2024-08-14,P034,3,120,360
T0450,C011,2024-08-14,P013,1,150,150
T0450,C011,2024-08-14,P020,1,65,65
T0451,C009,2024-09-12,P035,1,180,180
T0451,C009,2024-09-12,P028,3,25,75
T0451,C009,2024-09-12,P029,2,28,56
T0451,C009,2024-09-12,P030,1,40,40
T0451,C009,2024-09-12,P032,1,25,25
T0452,C038,2025-01-30,P037,1,35,35
T0452,C038,2025-01-30,P039,3,30,90
T0452,C038,2025-01-30,P001,2,62,124
T0452,C038,2025-01-30,P002,3,32,96
T0452,C038,2025-01-30,P019,3,78,234
T0452,C038,2025-01-30,P020,3,65,195
T0452,C038,2025-01-30,P011,1,48,48
T0452,C038,2025-01-30,P040,1,55,55
T0453,C012,2024-08-15,P047,3,180,540
T0453,C012,2024-08-15,P045,3,65,195
T0453,C012,2024-08-15,P046,2,88,176
T0453,C012,2024-08-15,P043,2,35,70
T0454,C006,2024-06-26,P037,3,35,105
T0454,C006,2024-06-26,P039,3,30,90
T0454,C006,2024-06-26,P021,3,130,390
T0454,C006,2024-06-26,P018,3,95,285
T0454,C006,2024-06-26,P038,3,42,126
T0454,C006,2024-06-26,P040,1,55,55
T0454,C006,2024-06-26,P043,2,35,70
T0455,C048,2025-03-24,P024,2,30,60
T0455,C048,2025-03-24,P028,3,25,75
T0455,C048,2025-03-24,P025,1,28,28
T0455,C048,2025-03-24,P005,2,55,110
T0455,C048,2025-03-24,P001,2,62,124
T0455,C048,2025-03-24,P029,1,28,28
T0455,C048,2025-03-24,P030,1,40,40
T0455,C048,2025-03-24,P011,3,48,144
T0455,C048,2025-03-24,P002,2,32,64
T0456,C022,2025-02-25,P048,1,220,220
T0456,C022,2025-02-25,P025,3,28,84
T0456,C022,2025-02-25,P047,3,180,540
T0456,C022,2025-02-25,P031,3,38,114
T0456,C022,2025-02-25,P013,3,150,450
T0456,C022,2025-02-25,P029,1,28,28
T0457,C031,2024-10-26,P028,3,25,75
T0457,C031,2024-10-26,P019,2,78,156
T0457,C031,2024-10-26,P021,1,130,130
T0457,C031,2024-10-26,P029,3,28,84
T0457,C031,2024-10-26,P030,3,40,120
T0457,C031,2024-10-26,P018,2,95,190
T0458,C034,2025-02-10,P044,1,95,95
T0458,C034,2025-02-10,P001,1,62,62
T0458,C034,2025-02-10,P042,2,145,290
T0458,C034,2025-02-10,P013,3,150,450
T0458,C034,2025-02-10,P036,1,95,95
T0458,C034,2025-02-10,P041,3,85,255
T0458,C034,2025-02-10,P026,1,42,42
T0459,C040,2024-12-30,P007,1,72,72
T0459,C040,2024-12-30,P003,1,45,45
T0459,C040,2024-12-30,P001,3,62,186
T0459,C040,2024-12-30,P021,1,130,130
T0459,C040,2024-12-30,P018,3,95,285
T0459,C040,2024-12-30,P020,2,65,130
T0460,C017,2024-07-05,P024,1,30,30
T0460,C017,2024-07-05,P025,3,28,84
T0460,C017,2024-07-05,P031,2,38,76
T0460,C017,2024-07-05,P019,2,78,156
T0460,C017,2024-07-05,P021,2,130,260
T0460,C017,2024-07-05,P018,3,95,285
T0460,C017,2024-07-05,P030,3,40,120
T0461,C040,2024-06-15,P002,3,32,96
T0461,C040,2024-06-15,P011,2,48,96
T0461,C040,2024-06-15,P010,2,85,170
T0462,C003,2024-08-09,P005,2,55,110
T0462,C003,2024-08-09,P024,2,30,60
T0462,C003,2024-08-09,P028,2,25,50
T0462,C003,2024-08-09,P001,3,62,186
T0462,C003,2024-08-09,P030,1,40,40
T0462,C003,2024-08-09,P009,3,110,330
T0463,C020,2025-03-17,P047,2,180,360
T0463,C020,2025-03-17,P045,2,65,130
T0463,C020,2025-03-17,P024,1,30,30
T0463,C020,2025-03-17,P025,1,28,28
T0463,C020,2025-03-17,P005,2,55,110
T0463,C020,2025-03-17,P003,1,45,45
T0463,C020,2025-03-17,P001,2,62,124
T0463,C020,2025-03-17,P031,2,38,76
T0463,C020,2025-03-17,P030,3,40,120
T0463,C020,2025-03-17,P046,3,88,264
T0464,C011,2025-03-20,P050,3,78,234
T0464,C011,2025-03-20,P028,2,25,50
T0464,C011,2025-03-20,P049,3,120,360
T0464,C011,2025-03-20,P037,1,35,35
T0464,C011,2025-03-20,P039,2,30,60
T0464,C011,2025-03-20,P019,2,78,156
T0464,C011,2025-03-20,P029,1,28,28
T0464,C011,2025-03-20,P020,2,65,130
T0464,C011,2025-03-20,P030,1,40,40
T0464,C011,2025-03-20,P040,2,55,110
T0464,C011,2025-03-20,P043,2,35,70
T0465,C020,2024-09-19,P007,1,72,72
T0465,C020,2024-09-19,P044,2,95,190
T0465,C020,2024-09-19,P004,3,38,114
T0465,C020,2024-09-19,P003,1,45,45
T0465,C020,2024-09-19,P042,2,145,290
T0465,C020,2024-09-19,P019,3,78,234
T0465,C020,2024-09-19,P021,1,130,130
T0465,C020,2024-09-19,P018,1,95,95
T0465,C020,2024-09-19,P041,2,85,170
T0466,C031,2025-02-24,P035,3,180,540
T0466,C031,2025-02-24,P005,3,55,165
T0466,C031,2025-02-24,P034,1,120,120
T0466,C031,2025-02-24,P001,1,62,62
T0466,C031,2025-02-24,P013,3,150,450
T0466,C031,2025-02-24,P009,1,110,110
T0467,C030,2024-12-16,P050,2,78,156
T0467,C030,2024-12-16,P007,1,72,72
T0467,C030,2024-12-16,P049,1,120,120
T0467,C030,2024-12-16,P003,3,45,135
T0467,C030,2024-12-16,P004,3,38,114
T0467,C030,2024-12-16,P022,3,120,360
T0467,C030,2024-12-16,P019,2,78,156
T0467,C030,2024-12-16,P021,1,130,130
T0467,C030,2024-12-16,P018,3,95,285
T0467,C030,2024-12-16,P043,2,35,70
T0468,C041,2024-09-16,P010,2,85,170
T0468,C041,2024-09-16,P037,3,35,105
T0468,C041,2024-09-16,P011,1,48,48
T0468,C041,2024-09-16,P038,2,42,84
T0468,C041,2024-09-16,P002,1,32,32
T0468,C041,2024-09-16,P014,1,58,58
T0468,C041,2024-09-16,P016,2,52,104
T0469,C008,2024-06-08,P024,2,30,60
T0469,C008,2024-06-08,P025,1,28,28
T0469,C008,2024-06-08,P001,3,62,186
T0469,C008,2024-06-08,P031,2,38,76
T0469,C008,2024-06-08,P030,3,40,120
T0469,C008,2024-06-08,P011,1,48,48
T0469,C008,2024-06-08,P002,1,32,32
T0470,C005,2024-11-07,P007,2,72,144
T0470,C005,2024-11-07,P024,1,30,30
T0470,C005,2024-11-07,P025,1,28,28
T0470,C005,2024-11-07,P003,2,45,90
T0470,C005,2024-11-07,P037,2,35,70
T0470,C005,2024-11-07,P001,1,62,62
T0470,C005,2024-11-07,P031,3,38,114
T0470,C005,2024-11-07,P019,3,78,234
T0470,C005,2024-11-07,P018,3,95,285
T0470,C005,2024-11-07,P030,3,40,120
T0470,C005,2024-11-07,P038,3,42,126
T0470,C005,2024-11-07,P016,3,52,156
T0471,C029,2024-11-30,P010,3,85,255
T0471,C029,2024-11-30,P021,1,130,130
T0471,C029,2024-11-30,P018,2,95,190
T0471,C029,2024-11-30,P020,3,65,195
T0471,C029,2024-11-30,P011,1,48,48
T0471,C029,2024-11-30,P002,1,32,32
T0472,C045,2025-01-26,P021,3,130,390
T0472,C045,2025-01-26,P022,2,120,240
T0472,C045,2025-01-26,P018,2,95,190
T0473,C015,2024-09-23,P050,2,78,156
T0473,C015,2024-09-23,P043,2,35,70
T0473,C015,2024-09-23,P049,1,120,120
T0474,C045,2024-11-17,P005,2,55,110
T0474,C045,2024-11-17,P003,2,45,90
T0474,C045,2024-11-17,P001,2,62,124
T0474,C045,2024-11-17,P022,1,120,120
T0474,C045,2024-11-17,P021,2,130,260
T0474,C045,2024-11-17,P018,2,95,190
T0475,C039,2025-03-22,P031,3,38,114
T0475,C039,2025-03-22,P025,1,28,28
T0475,C039,2025-03-22,P029,2,28,56
T0476,C036,2024-07-07,P024,3,30,90
T0476,C036,2024-07-07,P025,1,28,28
T0476,C036,2024-07-07,P037,3,35,105
T0476,C036,2024-07-07,P039,1,30,30
T0476,C036,2024-07-07,P031,2,38,76
T0476,C036,2024-07-07,P019,2,78,156
T0476,C036,2024-07-07,P030,1,40,40
T0476,C036,2024-07-07,P020,2,65,130
T0476,C036,2024-07-07,P040,1,55,55
T0477,C045,2025-03-30,P035,3,180,540
T0477,C045,2025-03-30,P034,3,120,360
T0477,C045,2025-03-30,P022,1,120,120
T0477,C045,2025-03-30,P013,1,150,150
T0477,C045,2025-03-30,P021,3,130,390
T0477,C045,2025-03-30,P018,3,95,285
T0478,C005,2025-03-21,P007,1,72,72
T0478,C005,2025-03-21,P028,2,25,50
T0478,C005,2025-03-21,P004,1,38,38
T0478,C005,2025-03-21,P003,2,45,90
T0478,C005,2025-03-21,P029,2,28,56
T0478,C005,2025-03-21,P030,1,40,40
T0479,C039,2024-07-26,P044,3,95,285
T0479,C039,2024-07-26,P035,1,180,180
T0479,C039,2024-07-26,P034,1,120,120
T0479,C039,2024-07-26,P017,1,20,20
T0479,C039,2024-07-26,P042,1,145,145
T0479,C039,2024-07-26,P013,3,150,450
T0479,C039,2024-07-26,P015,3,45,135
T0479,C039,2024-07-26,P041,1,85,85
T0479,C039,2024-07-26,P014,1,58,58
T0479,C039,2024-07-26,P016,3,52,156
T0480,C010,2025-01-18,P028,3,25,75
T0480,C010,2025-01-18,P037,2,35,70
T0480,C010,2025-01-18,P022,2,120,240
T0480,C010,2025-01-18,P021,3,130,390
T0480,C010,2025-01-18,P029,2,28,56
T0480,C010,2025-01-18,P030,1,40,40
T0480,C010,2025-01-18,P018,3,95,285
T0480,C010,2025-01-18,P038,1,42,42
T0480,C010,2025-01-18,P020,3,65,195
T0480,C010,2025-01-18,P014,3,58,174
T0480,C010,2025-01-18,P016,2,52,104
T0481,C009,2024-10-29,P015,1,45,45
T0481,C009,2024-10-29,P014,1,58,58
T0481,C009,2024-10-29,P017,3,20,60
T0481,C009,2024-10-29,P016,3,52,156
T0482,C023,2024-07-27,P050,2,78,156
T0482,C023,2024-07-27,P007,3,72,216
T0482,C023,2024-07-27,P005,2,55,110
T0482,C023,2024-07-27,P049,3,120,360
T0482,C023,2024-07-27,P003,2,45,90
T0482,C023,2024-07-27,P001,2,62,124
T0482,C023,2024-07-27,P043,2,35,70
T0483,C028,2025-03-07,P047,1,180,180
T0483,C028,2025-03-07,P045,3,65,195
T0483,C028,2025-03-07,P046,2,88,176
T0484,C024,2024-12-31,P038,1,42,42
T0484,C024,2024-12-31,P014,1,58,58
T0484,C024,2024-12-31,P016,1,52,52
T0484,C024,2024-12-31,P037,1,35,35
T0485,C042,2024-06-09,P045,2,65,130
T0485,C042,2024-06-09,P046,1,88,88
T0485,C042,2024-06-09,P034,1,120,120
T0486,C009,2024-12-30,P047,3,180,540
T0486,C009,2024-12-30,P048,1,220,220
T0486,C009,2024-12-30,P037,2,35,70
T0486,C009,2024-12-30,P013,3,150,450
T0486,C009,2024-12-30,P019,2,78,156
T0486,C009,2024-12-30,P018,3,95,285
T0486,C009,2024-12-30,P038,2,42,84
T0486,C009,2024-12-30,P016,2,52,104
T0487,C023,2024-09-24,P047,3,180,540
